MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Half_Bath,Kitchen_AbvGr,Kitchen_Qual,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Cars,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Sale_Price,Longitude,Latitude,Log_SalePrice
Residential_Low_Density,70,10171,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Good,Average,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,168,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,1515,1517,GasA,Excellent,Y,SBrkr,0,1535,0,0,0,1,Good,Typ,0,No_Fireplace,Attchd,RFn,2,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,Shed,0,3,2010,WD ,Normal,214000,-93.652307,42.060298,12.273735966890268
Residential_Low_Density,100,12919,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Excellent,Average,2009,Hip,CompShg,VinylSd,VinylSd,Stone,760,Excellent,Typical,PConc,Excellent,Typical,Gd,GLQ,3,Unf,0,142,2330,GasA,Excellent,Y,SBrkr,0,2364,1,0,1,1,Excellent,Typ,2,Good,Attchd,Fin,3,Typical,Typical,Paved,0,67,0,0,0,0,No_Pool,No_Fence,Shed,0,3,2010,New,Partial,611657,-93.655051,42.059617,13.323928581764989
Residential_Low_Density,44,6371,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,TwnhsE,One_Story,Good,Average,2009,Gable,CompShg,VinylSd,VinylSd,Stone,128,Good,Typical,PConc,Good,Typical,Mn,GLQ,3,Unf,0,625,1358,GasA,Excellent,Y,SBrkr,0,1358,1,0,0,1,Good,Typ,1,Good,Attchd,RFn,2,Typical,Typical,Paved,192,35,0,0,0,0,No_Pool,No_Fence,Shed,0,6,2010,New,Partial,224000,-93.650436,42.058388,12.319405795112926
Residential_Low_Density,110,14300,Pave,No_Alley_Access,Regular,HLS,AllPub,Inside,Mod,Northridge_Heights,Norm,Norm,OneFam,One_Story,Excellent,Average,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,1095,Excellent,Typical,PConc,Excellent,Typical,Gd,GLQ,3,Unf,0,1473,2846,GasA,Excellent,Y,SBrkr,0,2696,1,0,1,1,Excellent,Typ,2,Good,Attchd,Fin,3,Typical,Typical,Paved,220,150,0,0,0,0,No_Pool,No_Fence,Shed,0,6,2010,WD ,Normal,500000,-93.656067,42.058599,13.122365377402328
Residential_Low_Density,105,13650,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,232,Good,Typical,PConc,Good,Typical,Gd,GLQ,3,Unf,0,1093,1671,GasA,Excellent,Y,SBrkr,0,2250,1,0,1,1,Good,Typ,1,Excellent,Attchd,Fin,3,Typical,Typical,Paved,238,130,0,0,0,0,No_Pool,No_Fence,Shed,0,6,2010,WD ,Normal,320000,-93.654853,42.057102,12.676079399771027
Residential_Low_Density,61,7658,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,TwnhsE,One_Story,Excellent,Average,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,412,Excellent,Typical,PConc,Excellent,Typical,No,GLQ,3,Unf,0,1296,1752,GasA,Excellent,Y,SBrkr,0,1752,1,0,0,1,Excellent,Typ,1,Good,Attchd,RFn,2,Typical,Typical,Paved,196,82,0,0,0,0,No_Pool,No_Fence,Shed,0,2,2010,WD ,Normal,319900,-93.654121,42.057164,12.675766851909591
Residential_Low_Density,41,7132,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,TwnhsE,One_Story,Very_Good,Average,2006,Gable,CompShg,VinylSd,VinylSd,Stone,178,Good,Typical,PConc,Good,Typical,Mn,GLQ,3,Unf,0,1346,1370,GasA,Excellent,Y,SBrkr,0,1370,0,0,0,1,Good,Typ,1,Good,Attchd,RFn,2,Typical,Typical,Paved,120,49,0,0,0,0,No_Pool,No_Fence,Shed,0,4,2010,WD ,Normal,205000,-93.649447,42.058252,12.230770136157428
Residential_Low_Density,36,2628,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,Twnhs,Two_Story,Good,Average,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,106,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,764,764,GasA,Excellent,Y,SBrkr,0,1626,0,0,1,1,Good,Typ,0,No_Fireplace,BuiltIn,RFn,2,Typical,Typical,Paved,0,27,0,0,0,0,No_Pool,No_Fence,Shed,0,6,2010,WD ,Normal,175500,-93.651013,42.057181,12.075400019877522
Residential_Low_Density,100,18494,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,OneFam,One_Story,Above_Average,Average,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1324,1324,GasA,Excellent,Y,SBrkr,0,1324,0,0,0,1,Good,Typ,0,No_Fireplace,Attchd,Fin,2,Typical,Typical,Paved,36,23,0,0,0,0,No_Pool,No_Fence,Shed,0,1,2010,WD ,Normal,199500,-93.644356,42.061928,12.20357452783082
Residential_Low_Density,43,3203,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Bloomington_Heights,Norm,Norm,TwnhsE,One_Story,Good,Average,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,14,Good,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0,1129,1145,GasA,Excellent,Y,SBrkr,0,1145,0,0,0,1,Good,Typ,0,No_Fireplace,Attchd,Fin,2,Typical,Typical,Paved,100,116,0,0,0,0,No_Pool,No_Fence,Shed,0,1,2010,WD ,Normal,160000,-93.641635,42.06257,11.982935344196433
Residential_Low_Density,43,3182,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Bloomington_Heights,Norm,Norm,TwnhsE,One_Story,Very_Good,Average,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,16,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,1232,1256,GasA,Excellent,Y,SBrkr,0,1269,0,0,0,1,Good,Typ,1,Typical,Attchd,Fin,2,Typical,Typical,Paved,146,20,0,0,144,0,No_Pool,No_Fence,Shed,0,4,2010,WD ,Normal,192000,-93.642252,42.062303,12.165255859329688
Residential_Low_Density,67,13300,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,SLvl,Good,Average,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,58,384,GasA,Excellent,Y,SBrkr,0,1374,1,0,1,1,Good,Typ,1,Good,BuiltIn,Fin,2,Typical,Typical,Paved,100,0,0,0,0,0,No_Pool,No_Fence,Shed,0,6,2010,WD ,Normal,184500,-93.644076,42.061443,12.12541016250223
Residential_Low_Density,0,7851,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Above_Average,Average,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,235,860,GasA,Excellent,Y,SBrkr,0,1960,1,0,1,1,Good,Typ,2,Typical,BuiltIn,Fin,2,Typical,Typical,Paved,288,48,0,0,0,0,No_Pool,No_Fence,Shed,0,5,2010,WD ,Normal,216500,-93.641487,42.060977,12.285350445351659
Residential_Low_Density,63,8577,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Good,Average,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,847,847,GasA,Excellent,Y,SBrkr,0,1733,0,0,1,1,Good,Typ,1,Good,BuiltIn,Fin,2,Typical,Typical,Paved,144,48,0,0,0,0,No_Pool,No_Fence,Shed,0,4,2010,WD ,Normal,185088,-93.642447,42.061193,12.12859206945914
Residential_Low_Density,0,7750,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,SLvl,Good,Average,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Typical,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,134,384,GasA,Excellent,Y,SBrkr,0,1430,0,0,1,1,Typical,Typ,1,Typical,BuiltIn,Fin,2,Typical,Typical,Paved,180,0,0,0,0,0,No_Pool,No_Fence,Shed,0,4,2010,WD ,Normal,180000,-93.641325,42.060936,12.100717685412471
Residential_Low_Density,0,9505,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Good,Average,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,180,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,884,884,GasA,Excellent,Y,SBrkr,0,2035,0,0,1,1,Good,Typ,1,Good,BuiltIn,Fin,2,Typical,Typical,Paved,144,48,0,0,0,0,No_Pool,No_Fence,Shed,0,5,2010,WD ,Normal,222500,-93.641337,42.057103,12.312686874960354
Residential_Low_Density,108,14774,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Excellent,Average,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,165,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1393,1393,GasA,Excellent,Y,SBrkr,0,2599,0,0,1,1,Good,Typ,1,Typical,BuiltIn,Fin,3,Typical,Typical,Paved,668,30,0,0,0,0,No_Pool,No_Fence,Shed,0,5,2010,WD ,Normal,333168,-93.651381,42.054386,12.716405147731708
Residential_Low_Density,60,17433,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,CulDSac,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Very_Good,Average,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,114,Good,Typical,PConc,Excellent,Typical,No,Unf,7,Unf,0,1629,1629,GasA,Excellent,Y,SBrkr,0,2475,0,0,1,1,Good,Typ,1,Typical,Attchd,Fin,3,Typical,Typical,Paved,23,172,0,0,256,0,No_Pool,No_Fence,Shed,0,1,2010,WD ,Normal,355000,-93.652334,42.053243,12.779875885354993
Residential_Low_Density,59,10593,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge,Norm,Norm,OneFam,One_Story,Good,Average,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,338,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,801,1720,GasA,Excellent,Y,SBrkr,0,1720,1,0,0,1,Good,Typ,1,Typical,Attchd,Fin,2,Typical,Typical,Paved,240,56,154,0,0,0,No_Pool,No_Fence,Shed,0,3,2010,WD ,Normal,260400,-93.654206,42.051721,12.469978029554953
Residential_Low_Density,98,12256,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Very_Good,Average,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,362,Good,Typical,PConc,Excellent,Typical,Av,GLQ,3,Unf,0,431,1463,GasA,Excellent,Y,SBrkr,0,2622,1,0,1,1,Good,Typ,2,Typical,Attchd,RFn,2,Typical,Typical,Paved,186,32,0,0,0,0,No_Pool,No_Fence,Shed,0,4,2010,WD ,Normal,325000,-93.653616,42.051674,12.691583538230217
Residential_Low_Density,92,11764,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Very_Good,Good,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,348,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,628,1152,GasA,Excellent,Y,SBrkr,0,2270,0,0,1,1,Good,Typ,1,Good,Attchd,Fin,3,Typical,Typical,Paved,132,57,0,0,0,0,No_Pool,No_Fence,Shed,0,4,2010,WD ,Normal,290000,-93.650356,42.052457,12.577639650232573
Residential_Low_Density,58,16770,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,CulDSac,Gtl,Northridge,Norm,Norm,OneFam,Two_Story,Good,Average,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,30,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1195,1195,GasA,Good,Y,SBrkr,0,1839,0,0,1,1,Typical,Typ,0,No_Fireplace,Attchd,Fin,2,Typical,Typical,Paved,0,81,0,0,0,0,No_Pool,No_Fence,Shed,0,6,2010,WD ,Normal,221000,-93.650578,42.052437,12.30592250537653
Residential_Low_Density,56,14720,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Northridge,Norm,Norm,OneFam,One_and_Half_Fin,Very_Good,Average,1995,Hip,CompShg,VinylSd,VinylSd,BrkFace,579,Good,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0,1217,2033,GasA,Excellent,Y,SBrkr,0,3238,1,0,1,1,Good,Typ,1,Excellent,Attchd,Fin,3,Typical,Typical,Paved,283,86,0,0,0,0,No_Pool,No_Fence,Shed,0,3,2010,WD ,Normal,410000,-93.652972,42.050909,12.923914877701906
Residential_Low_Density,73,8987,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Very_Good,Average,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,226,Good,Typical,PConc,Good,Typical,No_Basement,Unf,7,Unf,0,1595,1595,GasA,Excellent,Y,SBrkr,0,1595,0,0,0,1,Good,Typ,1,Good,Attchd,RFn,3,Typical,Typical,Paved,144,0,0,0,0,0,No_Pool,No_Fence,Shed,0,5,2010,WD ,Normal,221500,-93.642368,42.05306,12.308182383129823
Floating_Village_Residential,92,9215,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Good,Average,2009,Hip,CompShg,VinylSd,VinylSd,BrkFace,0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1218,1218,GasA,Excellent,Y,SBrkr,0,1218,0,0,0,1,Good,Typ,0,No_Fireplace,Attchd,RFn,2,Typical,Typical,Paved,0,136,0,0,0,0,No_Pool,No_Fence,Shed,0,4,2010,New,Partial,204500,-93.649976,42.051827,12.228328144428588
Floating_Village_Residential,72,8640,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,Two_Story,Good,Average,2009,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Typical,Typical,PConc,Good,Typical,Mn,GLQ,3,Unf,0,732,756,GasA,Excellent,Y,SBrkr,0,1547,0,0,1,1,Good,Typ,0,No_Fireplace,Attchd,Unf,2,Typical,Typical,Paved,169,45,0,0,0,0,No_Pool,No_Fence,Shed,0,6,2010,Con,Normal,215200,-93.650318,42.051653,12.279327754099118
Floating_Village_Residential,75,9000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Very_Good,Average,2008,Gable,CompShg,VinylSd,VinylSd,Stone,36,Good,Typical,PConc,Good,Typical,Av,GLQ,3,Unf,0,488,1566,GasA,Excellent,Y,SBrkr,0,1566,1,0,0,1,Good,Typ,0,No_Fireplace,Attchd,RFn,2,Typical,Typical,Paved,144,168,0,0,0,0,No_Pool,No_Fence,Shed,0,4,2010,WD ,Normal,262500,-93.647105,42.050084,12.47801017053037
Floating_Village_Residential,100,12552,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Somerset,Norm,Norm,OneFam,Two_Story,Good,Average,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,769,991,GasA,Excellent,Y,SBrkr,0,1947,0,0,1,1,Good,Typ,1,Good,Attchd,RFn,2,Typical,Typical,Paved,0,136,0,0,0,0,No_Pool,Good_Wood,Shed,0,5,2010,WD ,Normal,254900,-93.642773,42.052347,12.448630513463613
Floating_Village_Residential,84,10440,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Somerset,Norm,Norm,OneFam,One_Story,Above_Average,Average,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Good,Typical,PConc,Excellent,Typical,No,GLQ,3,Unf,0,54,1468,GasA,Excellent,Y,SBrkr,0,1468,1,0,0,1,Good,Typ,1,Good,Attchd,Fin,2,Typical,Typical,Paved,0,102,0,0,216,0,No_Pool,No_Fence,Shed,0,5,2010,WD ,Normal,271500,-93.642224,42.051429,12.511721101590597
Residential_Low_Density,76,10142,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,OneFam,Two_Story,Good,Average,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,300,956,GasA,Excellent,Y,SBrkr,0,2084,1,0,1,1,Good,Typ,0,No_Fireplace,BuiltIn,RFn,2,Typical,Typical,Paved,0,45,0,0,0,0,No_Pool,No_Fence,Shed,0,1,2010,WD ,Normal,233000,-93.692309,42.036255,12.358798024384122
Residential_Low_Density,70,11920,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,OneFam,Two_Story,Good,Average,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,122,Good,Typical,PConc,Good,Typical,Av,Unf,7,Unf,0,831,831,GasA,Excellent,Y,SBrkr,0,1659,0,0,1,1,Good,Typ,0,No_Fireplace,Attchd,RFn,2,Typical,Typical,Paved,144,68,0,0,0,0,No_Pool,No_Fence,Shed,0,4,2010,WD ,Normal,181000,-93.692412,42.036113,12.10625783509458
Residential_Low_Density,0,8880,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,OneFam,Two_Story,Good,Average,1994,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Good,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,253,948,GasA,Excellent,Y,SBrkr,0,2110,1,0,1,1,Good,Typ,2,Fair,Attchd,RFn,2,Typical,Typical,Paved,0,130,0,0,0,0,No_Pool,No_Fence,Shed,0,5,2010,WD ,Normal,205000,-93.68981,42.036026,12.230770136157428
Residential_Low_Density,50,8012,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,TwnhsE,One_Story,Above_Average,Average,1980,Gable,CompShg,Plywood,Plywood,BrkFace,0,Typical,Typical,CBlock,Good,Typical,No,BLQ,2,BLQ,119,261,923,GasA,Typical,Y,SBrkr,0,923,0,0,0,1,Typical,Typ,1,Typical,Attchd,RFn,1,Typical,Typical,Paved,80,0,0,0,0,0,No_Pool,No_Fence,Shed,0,5,2010,WD ,Normal,143000,-93.686417,42.03548,11.870606902224587
Residential_Low_Density,70,11218,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,OneFam,Two_Story,Above_Average,Average,1992,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,Good,Typical,PConc,Good,Typical,No,Unf,7,Unf,0,1055,1055,GasA,Excellent,Y,SBrkr,0,1845,0,0,1,1,Good,Typ,1,Typical,Attchd,RFn,2,Typical,Typical,Paved,635,104,0,0,0,0,No_Pool,Good_Privacy,Shed,400,5,2010,WD ,Normal,189000,-93.687694,42.036659,12.149507585033072
Residential_Low_Density,55,7892,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,TwnhsE,One_Story,Above_Average,Average,1979,Gable,CompShg,Plywood,Plywood,BrkFace,0,Typical,Typical,CBlock,Good,Typical,No,Unf,7,Unf,0,918,918,GasA,Typical,Y,SBrkr,0,918,0,0,0,1,Typical,Typ,1,Typical,Attchd,Unf,1,Typical,Typical,Paved,28,0,0,0,0,0,No_Pool,No_Fence,Shed,0,4,2010,WD ,Normal,99500,-93.686263,42.034589,11.507922973347437
Residential_Low_Density,50,7175,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,TwnhsE,One_Story,Above_Average,Average,1984,Gable,CompShg,Plywood,Plywood,BrkFace,0,Typical,Typical,CBlock,Good,Typical,No,ALQ,1,LwQ,121,0,744,GasA,Typical,Y,SBrkr,0,752,1,0,0,1,Typical,Typ,0,No_Fireplace,Attchd,Unf,1,Typical,Typical,Paved,353,0,0,0,90,0,No_Pool,Minimum_Privacy,Shed,0,2,2010,WD ,Normal,125000,-93.686264,42.0347,11.736077016252437
Residential_Low_Density,0,9453,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Sawyer_West,RRNe,Norm,OneFam,Two_Story,Good,Good,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Good,Typical,PConc,Good,Typical,No,BLQ,2,Unf,0,594,996,GasA,Excellent,Y,SBrkr,0,1744,0,0,1,1,Good,Typ,0,No_Fireplace,Attchd,RFn,2,Typical,Typical,Paved,370,70,0,238,0,0,No_Pool,No_Fence,Shed,0,2,2010,WD ,Normal,194500,-93.68628,42.036633,12.178192583415596
Residential_Low_Density,81,9672,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Sawyer_West,Norm,Norm,OneFam,One_Story,Above_Average,Average,1984,Hip,CompShg,HdBoard,Plywood,BrkFace,0,Typical,Typical,PConc,Good,Typical,No,GLQ,3,Unf,0,702,1040,GasA,Typical,Y,SBrkr,0,1097,0,0,0,1,Typical,Typ,0,No_Fireplace,Attchd,Unf,2,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,Good_Privacy,Shed,0,5,2010,WD ,Normal,152000,-93.685028,42.034555,11.931642378754141
Residential_Low_Density,70,8400,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,OneFam,Two_Story,Above_Average,Above_Average,1980,Gable,CompShg,HdBoard,HdBoard,BrkFace,130,Typical,Typical,CBlock,Good,Typical,No,Unf,7,Unf,0,650,650,GasA,Typical,Y,SBrkr,0,1564,0,0,1,1,Typical,Typ,1,Typical,Attchd,Unf,2,Typical,Typical,Paved,0,50,0,0,204,0,No_Pool,Minimum_Privacy,Shed,0,4,2010,WD ,Normal,171000,-93.685029,42.034678,12.049424683420915
Residential_High_Density,70,9800,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Sawyer_West,Feedr,Norm,OneFam,One_Story,Average,Average,1920,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0,Typical,Fair,BrkTil,Typical,Typical,No,Unf,7,Unf,0,816,816,GasA,Typical,N,FuseA,0,1012,0,0,0,1,Typical,Typ,0,No_Fireplace,Detchd,Unf,1,Typical,Typical,Paved,121,0,80,0,0,0,No_Pool,No_Fence,Shed,0,4,2010,WD ,Normal,67500,-93.679069,42.036075,11.119897691565697
Residential_Medium_Density,68,8930,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,One_and_Half_Fin,Above_Average,Average,1978,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Typical,Typical,Slab,No_Basement,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,GasA,Typical,Y,SBrkr,0,1902,0,0,0,2,Typical,Typ,0,No_Fireplace,Attchd,Unf,2,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,Shed,0,4,2010,WD ,Normal,112000,-93.677205,42.036535,11.626263078808801
Residential_Low_Density,88,11782,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,SFoyer,Average,Good,1961,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Typical,Typical,CBlock,Typical,Typical,Av,ALQ,1,Unf,0,210,1109,GasA,Typical,Y,SBrkr,0,1155,1,0,0,1,Good,Min2,0,No_Fireplace,Detchd,Unf,2,Typical,Typical,Paved,192,0,0,0,0,0,No_Pool,Minimum_Privacy,Shed,400,6,2010,WD ,Normal,148000,-93.673669,42.034793,11.904974309480183
Residential_Low_Density,65,8450,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,OneFam,One_Story,Average,Very_Good,1965,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,Typical,Good,CBlock,Typical,Typical,No,GLQ,3,BLQ,117,224,894,GasA,Excellent,Y,SBrkr,0,894,1,0,0,1,Typical,Typ,1,Good,Detchd,Unf,1,Typical,Typical,Paved,416,144,0,0,0,0,No_Pool,Minimum_Privacy,Shed,0,4,2010,WD ,Normal,138500,-93.670956,42.035685,11.83863282480007
Residential_Low_Density,0,9819,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,One_Story,Average,Average,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,31,Typical,Good,CBlock,Typical,Typical,No,BLQ,2,Unf,0,432,882,GasA,Typical,Y,SBrkr,0,900,0,0,0,1,Typical,Typ,0,No_Fireplace,Detchd,Unf,1,Typical,Typical,Paved,0,0,0,0,0,0,No_Pool,Minimum_Privacy,Shed,0,2,2010,WD ,Normal,122000,-93.672096,42.034856,11.711784520403112
Residential_Low_Density,75,7500,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,OneFam,One_Story,Average,Average,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Typical,Typical,CBlock,Typical,Typical,No,ALQ,1,Unf,0,216,1040,GasA,Fair,Y,SBrkr,0,1040,1,0,1,1,Typical,Typ,0,No_Fireplace,Attchd,Fin,1,Typical,Typical,Paved,0,0,220,0,0,0,No_Pool,Minimum_Privacy,Shed,0,6,2010,WD ,Normal,133000,-93.672067,42.03457,11.798111925972618
